שנה,קוד רמה 1,שם רמה 1,קוד רמה 2,שם רמה 2,קוד סוג סעיף,שם סוג סעיף,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תכנית,שם תכנית,קוד תקנה,שם תקנה,קוד מיון רמה 1,שם מיון רמה 1,קוד מיון רמה 2,שם מיון רמה 2,הוצאה/הכנסה,פשח,הוצאה נטו,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9822,פעולות עסקיות,982210,פעולות עסקיות,98221098,הסכם חברת חשמל,7,השקעה,47,השקעה בארץ,הוצאה,0,130000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9822,פעולות עסקיות,982210,פעולות עסקיות,98221099,רזרבה לפעולות עסקיות,2,קניות,173,רזרבה,הוצאה,0,1507000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9822,פעולות עסקיות,982211,תכנון,98221101,קדם מימון לתכנון,2,קניות,33,קניות בארץ,הוצאה,0,85000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9822,פעולות עסקיות,982211,תכנון,98221102,סקרים ויועצים לתכנון,2,קניות,33,קניות בארץ,הוצאה,0,7000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9822,פעולות עסקיות,982211,תכנון,98221103,חברת הבקרה,2,קניות,33,קניות בארץ,הוצאה,0,4000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9822,פעולות עסקיות,982211,תכנון,98221104,השתתפות בתכנון - רשויות ומשרדי ממשלה,3,העברות,31,מוצרים ציבוריים,הוצאה,0,12000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9822,פעולות עסקיות,982211,תכנון,98221106,תכנון בתחום הבריאות,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9822,פעולות עסקיות,982211,תכנון,98221108,רזרבה לתכנון,2,קניות,173,רזרבה,הוצאה,0,38000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9823,העברות לבעלים,982301,העברות לבעלים,98230101,הלואות רשות הפיתוח,11,העברות,66,לאוצר המדינה,הוצאה,0,352902,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9823,העברות לבעלים,982301,העברות לבעלים,98230102,העברות בגין מקרקעי מדינה,11,העברות,66,לאוצר המדינה,הוצאה,0,352903,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9823,העברות לבעלים,982301,העברות לבעלים,98230103,העברות לקרן קימת לישראל,11,העברות,67,לגורמים אחרים,הוצאה,0,600000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9823,העברות לבעלים,982302,העברות בגין הסכמים,98230201,"שוה""ם 3",11,העברות,66,לאוצר המדינה,הוצאה,0,650000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9823,העברות לבעלים,982302,העברות בגין הסכמים,98230202,"צה""ל לנגב",11,העברות,66,לאוצר המדינה,הוצאה,0,750000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9825,רזרבות,982501,רזרבות להתייקרויות,98250101,רזרבה להתיקרויות שכר,1,שכר,104,רזרבה,הוצאה,1,0,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9826,הרשות להסדרת הבדואים,982601,הרשות להסדרת הבדואים,98260101,הסדרי קרקעות עם הבדואים,7,השקעה,47,השקעה בארץ,הוצאה,0,110000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9826,הרשות להסדרת הבדואים,982601,הרשות להסדרת הבדואים,98260102,תכנון ופיתוח,7,השקעה,47,השקעה בארץ,הוצאה,0,130000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9826,הרשות להסדרת הבדואים,982601,הרשות להסדרת הבדואים,98260103,רזרבה להסדרת התיישבות,7,השקעה,44,רזרבה,הוצאה,0,100000,,,,,,,,,,,,,,,,,
2022,3,תשתיות,35,רשות מקרקעי ישראל,5,מפעלים עסקיים,98,הוצאות מינהל מקרקעי,9869,חשבון מעבר,986999,חשבון מעבר,98699999,חשבון מעבר,28,חשבונות מעבר,95,חשבונות מעבר,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510101,שיא כח אדם,1,שכר,30,שכר בארץ,הוצאה,0,67700,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510102,עבודה בלתי צמיתה,1,שכר,30,שכר בארץ,הוצאה,0,20500,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510103,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,9200,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510104,כוננות,1,שכר,30,שכר בארץ,הוצאה,0,2750,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510105,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,17200,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510106,שכר עידוד,1,שכר,30,שכר בארץ,הוצאה,1,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510107,העסקת סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,6800,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510108,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,3000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510109,העסקת מאבטחים לפי שעות,1,שכר,30,שכר בארץ,הוצאה,0,33531,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510110,פעולות,2,קניות,33,קניות בארץ,הוצאה,0,77203,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510111,הוצאות תפעול,2,קניות,33,קניות בארץ,הוצאה,0,27525,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510113,דמי שימוש ממשלתיים,2,קניות,33,קניות בארץ,הוצאה,0,3915,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510115,הוצאות מחשוב,2,קניות,33,קניות בארץ,הוצאה,0,32833,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510117,השתתפות במשרדי הממשלה,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,3030,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510118,השתתפות במנהל הדיור הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,4400,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510119,השתתפות במנהל הרכב הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,8650,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510121,מיגון ואבטחת ראש הממשלה,2,קניות,33,קניות בארץ,הוצאה,1,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510122,פרויקטים למשרד,2,קניות,33,קניות בארץ,הוצאה,0,70000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510123,נסיעות ראש הממשלה לחוץ לארץ,2,קניות,33,קניות בארץ,הוצאה,0,12000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510124,אירוח אישים,2,קניות,33,קניות בארץ,הוצאה,0,4477,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510125,העסקה לפי שעות - קשבים,1,שכר,30,שכר בארץ,הוצאה,0,3000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510130,תכנון מדיניות עבודת הממשלה,2,קניות,33,קניות בארץ,הוצאה,0,14212,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510132,הוצאות אבטחה - מחסומים,2,קניות,33,קניות בארץ,הוצאה,0,40000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510133,הוצאות בית ראש הממשלה,2,קניות,33,קניות בארץ,הוצאה,0,2500,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510134,שעות נוספות - קשבים,1,שכר,30,שכר בארץ,הוצאה,0,627,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510135,שעות נוספות - מאבטחים,1,שכר,30,שכר בארץ,הוצאה,0,19851,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510136,מערך האבטחה הממשלתי,2,קניות,33,קניות בארץ,הוצאה,0,41628,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510138,הוועדה לבחינת תחליפי נפט,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45101,מטה המשרד,4510141,קורונה – פרויקטים,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510301,שיא כח אדם,1,שכר,30,שכר בארץ,הוצאה,0,12100,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510303,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,400,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510304,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,1374,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510305,שעות העסקה - דייני גיור,1,שכר,30,שכר בארץ,הוצאה,0,100,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510306,העסקת סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,80,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510308,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,50,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510312,פעולות,2,קניות,33,קניות בארץ,הוצאה,0,36297,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510314,השתתפות במנהל הרכב הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510315,השתתפות במשרדי הממשלה,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,13200,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45103,מערך הגיור,4510316,תמיכות-גיור,3,העברות,35,תמיכות לפי סעיף 3א,הוצאה,0,5000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45104,תמיכות בארגוני הנצחה,4510401,תמיכות בארגוני הנצחה,3,העברות,35,תמיכות לפי סעיף 3א,הוצאה,0,4100,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45104,תמיכות בארגוני הנצחה,4510402,פעולות מועצות הנצחת אישים,2,קניות,33,קניות בארץ,הוצאה,0,5321,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45104,תמיכות בארגוני הנצחה,4510403,מרכז בגין,3,העברות,31,מוצרים ציבוריים,הוצאה,0,12000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45104,תמיכות בארגוני הנצחה,4510404,מרכז רבין,3,העברות,31,מוצרים ציבוריים,הוצאה,0,12000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45104,תמיכות בארגוני הנצחה,4510407,המועצה להנצחת גוש קטיף,3,העברות,31,מוצרים ציבוריים,הוצאה,0,4500,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45104,תמיכות בארגוני הנצחה,4510412,מוסדות בן גוריון,2,קניות,33,קניות בארץ,הוצאה,0,12000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45107,ארכיון המדינה,4510701,שיא כח אדם,1,שכר,30,שכר בארץ,הוצאה,0,8700,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45107,ארכיון המדינה,4510703,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,500,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45107,ארכיון המדינה,4510704,שכר עידוד,1,שכר,30,שכר בארץ,הוצאה,0,1100,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45107,ארכיון המדינה,4510705,העסקת סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,1150,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45107,ארכיון המדינה,4510707,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,50,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45107,ארכיון המדינה,4510711,פעולות,2,קניות,33,קניות בארץ,הוצאה,0,25477,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45107,ארכיון המדינה,4510712,השתתפות במנהל הדיור הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,8272,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45107,ארכיון המדינה,4510716,בית העצמאות,2,קניות,33,קניות בארץ,הוצאה,0,800,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510801,עבודה בלתי צמיתה,1,שכר,30,שכר בארץ,הוצאה,1,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510802,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,5145,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510803,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,6995,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510804,שיא כוח אדם,1,שכר,30,שכר בארץ,הוצאה,0,64500,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510805,שעות העסקה בחדר המצב,1,שכר,30,שכר בארץ,הוצאה,0,3800,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510806,העסקת סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,1700,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510807,כוננויות,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510808,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,100,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510811,פעולות,2,קניות,33,קניות בארץ,הוצאה,0,89827,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510812,השתתפות במנהל הדיור הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,8537,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510813,השתתפות במנהל הרכב,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,400,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510815,השתתפות במשרדי הממשלה,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45108,מערך הסייבר הלאומי,4510899,פרויקטים במטה הקיברנטי הלאומי,2,קניות,33,קניות בארץ,הוצאה,0,20000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45110,פרויקטים והחלטות ממשלה,4511003,תחזוקת מנהרות הכותל,2,קניות,33,קניות בארץ,הוצאה,0,24675,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45110,פרויקטים והחלטות ממשלה,4511005,פיתוח מנהרות הכותל,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45110,פרויקטים והחלטות ממשלה,4511063,פרוייקט אלמוג,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45111,לשכת העיתונות הממשלתית,4511101,שיא כח אדם,1,שכר,30,שכר בארץ,הוצאה,0,6000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45111,לשכת העיתונות הממשלתית,4511102,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,930,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45111,לשכת העיתונות הממשלתית,4511104,העסקת סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,1050,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45111,לשכת העיתונות הממשלתית,4511107,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,50,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45111,לשכת העיתונות הממשלתית,4511110,פעולות לשכת העיתונות הממשלתית,2,קניות,33,קניות בארץ,הוצאה,0,7445,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45111,לשכת העיתונות הממשלתית,4511112,השתתפות במנהל הדיור הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,1189,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45111,לשכת העיתונות הממשלתית,4511115,מצלמות וציוד הפקה,2,קניות,33,קניות בארץ,הוצאה,0,1800,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45113,מרכז ההסברה,4511301,שיא כח אדם,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45113,מרכז ההסברה,4511302,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45113,מרכז ההסברה,4511303,כוננויות,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45113,מרכז ההסברה,4511304,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45113,מרכז ההסברה,4511305,שכר עידוד,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45113,מרכז ההסברה,4511309,פעולות,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,41,ראש הממשלה,1,תקציב רגיל,4,משרד ראש הממשלה,451,משרד ראשי,45113,מרכז ההסברה,4511311,העסקת סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
